id,text,entities
6132,"When they entered the Defence Against the Dark Arts classroom they found Professor Umbridge already seated at the teacher's desk, wearing the fluffy pink cardigan of the night before and the black velvet bow on top of her head. Harry was again reminded forcibly of a large fly perched unwisely on top of an even larger toad.",[]
6706,"'I don't know about this, Hermione,' Harry muttered, as they crossed to the bar. He was looking particularly at the heavily veiled witch. 'Has it occurred to you Umbridge might be under that?' Hermione cast an appraising eye over the veiled figure.",[]
6642,"'Jolly good,' said Professor Grubbly-Plank, and Professor Umbridge set off back across the lawn to the castle.",[]
3548,"“But what does a Ministry of Magic do?” “Well, their main job is to keep it from the Muggles that there’s still witches an’ wizards up an’ down the country.” “Why?” “Why? Blimey, Harry, everyone’d be wantin’ magic solutions to their problems. Nah, we’re best left alone.”",[]
4922,"Dear Mr Potter, We have received intelligence that you performed the Patronus Charm at twenty-three minutes past nine this evening in a Muggle-inhabited area and in the presence of a Muggle. The seventy of this breach of the Decree for the Reasonable Restriction of Underage Sorcery has resulted in your expulsion",[]
9932,"I do hope you will allow us to take Harry to the match, as this really is a once-in-a-lifetime opportunity; Britain hasn't hosted the cup for thirty years, and tickets are extremely hard to come by. We would of course be glad to have Harry stay for the remainder of the summer holidays, and to see him safely onto the train back to school.",[]
4298,"“Don’t play,” said Hermione at once. “Say you’re ill,” said Ron. “Pretend to break your leg,” Hermione suggested. “Really break your leg,” said Ron. “I can’t,” said Harry. “There isn’t a reserve Seeker. If I back out, Gryffindor can’t play at all.”",[]
298,"“Oh dear. Oh dear, dear, dear.” Harry followed his gaze up the carefully tended front path and felt his heart sink. The front door was hanging off its hinges. Dumbledore glanced up and down the street. It seemed quite deserted.",[]
305,"“You mean he’s — ?” “Still here somewhere? Yes.” And without warning, Dumbledore swooped, plunging the tip of his wand into the seat of the overstuffed armchair, which yelled, “Ouch!” “Good evening, Horace,” said Dumbledore, straightening up again. Harrys jaw dropped. Where a split second before there had been an armchair, there now crouched an enormously fat, bald, old man who was massaging his lower belly and squinting up at Dumbledore with an aggrieved and watery eye.",[]
15733,"He let go of the gnome’s ankles: It flew twenty feet into the air and landed with a thud in the field over the hedge. “Pitiful,” said Fred. “I bet I can get mine beyond that stump.”",[]
12870,"Harry's stomach slipped several notches. It was Hermione who was good at this sort of thing, not him. He weighed his chances. If the riddle was too hard, he could keep silent, get away from the sphinx unharmed, and try and find an alternative route to the center.",[]
17071,"“Open,”said Harry, in a low, faint hiss. The serpents parted as the wall cracked open, the halves slid smoothly out of sight, and Harry, shaking from head to foot, walked inside.",[]
14181,"Once every hour, a teacher would reappear in the Hall to check that everything was quiet. Around three in the morning, when many students had finally fallen asleep, Professor Dumbledore came in. Harry watched him looking around for Percy, who had been prowling between the sleeping bags, telling people off for talking. Percy was only a short way away from Harry, Ron and Hermione, who quickly pretended to be asleep as Dumbledore’s footsteps drew nearer.",[]
12719,"The silvery light from the Pensieve illuminated Dumbledore's face, and it struck Harry suddenly how very old he was looking. He knew, of course, that Dumbledore was getting on in years, but somehow he never really thought of Dumbledore as an old man.",[]
9463,"`What -?' cried Voldemort, staring around. And then he breathed, `Dumbledore!' Harry looked behind him, his heart pounding. Dumbledore was standing in front of the golden gates.",[]
4430,"“Fifty?” Harry gasped — they would lose the lead, the lead he’d won in the last Quidditch match. “Fifty points each,” said Professor McGonagall, breathing heavily through her long, pointed nose. “Professor — please —” “You can’t —” “Don’t tell me what I can and can’t do, Potter. Now get back to bed, all of you. I’ve never been more ashamed of Gryffindor students.”",[]
6343,"Harry picked up the quill and glanced through the window. If he just shifted his chair an inch or so to the right… on the pretext of shifting himseli closer to the table, he managed it. He now had a distant view of the Gryffindor Quidditch team soaring up and down the pitch, while half a dozen black figures stood at the foot of the three high goalposts, apparently awaiting their turn to Keep. It was impossible to tell which one was Ron at this distance.",[]
207,"Harry jumped up as though he had received an electric shock, knocked over his chair, and started snatching anything and everything within reach from the floor and throwing it into the trunk. Then as he lobbed a set of robes, two spellbooks, and a packet of clasps across the room, the doorbell rang. Downstairs in the living room his Uncle Vernon shouted, “Who the blazes is calling at this lime of night?”",[]
13482,"‘Who’s looking after the other dogs, Marge?’ Uncle Vernon asked. ‘Oh, I’ve got Colonel Fubster managing them,’ boomed Aunt Marge. ‘He’s retired now, good for him to have something to do. But I couldn’t leave poor old Ripper. He pines if he’s away from me.’",[]
10225,"He spoke as though he wanted to leave nobody in any doubt that all his ancestors had abided strictly by the law. “So, been keeping busy, Barty?” said Bagman breezily. “Fairly,” said Mr. Crouch dryly. “Organizing Portkeys across five continents is no mean feat, Ludo.”",[]
6616,"That will do,' she said and silence fell immediately. 'Mr Finnigan, kindly come here and hand back the homework - Miss Brown, please take this box of mice - don't be silly, girl, they won't hurt you - and hand one to each student -'",[]
6535,"'It is this last function that the Ministry has now formalised with the passing of Educational Decree Number Twenty-three, which creates the new position of Hogwarts High Inquisitor.",[]
993,"“Then you can hardly complain that you get no warning of visitors,” said Ogden tartly. “I am here following a serious breach of Wizarding law, which occurred here in the early hours of this morning —” “All right, all right, all right!” bellowed Gaunt. “Come in the bleeding house, then, and much good it’ll do you!”",[]
8551,"'I would also advise Transfiguration, because Aurors frequently need to Transfigure or Untransfigure in their work. And I ought to tell you now, Potter, that I do not accept students into my NEWT classes unless they have achieved “Exceeds Expectations” or higher at Ordinary Wizarding Level. I'd say you're averaging “Acceptable” at the moment, so you'll need to put in some good hard work before the exams to stand a chance of continuing. Then you ought to do Charms, always useful, and Potions. Yes, Potter, Potions,' she added, with the merest flicker of a smile. 'Poisons and antidotes are essential study for Aurors. And I must tell you that Professor Snape absolutely refuses to take students who get anything other than “Outstanding” in their OWLs, so -'",[]
7959,"Harry, who had grabbed the sugar bowl to excuse his sudden lunging movement across the table, could not think why she was telling him this. If she wished she were sitting at the next table being heartily kissed by Roger Davies, why had she agreed to come out with him?",[]
6821,"Hedwig was quivering; when Harry made to touch the wing she gave a little jump, all her feathers on end as though she was inflating herself, and gazed at him reproachfully. 'Professor Binns,' said Harry loudly, and everyone in the class turned to look at him. 'I'm not feeling well.'",[]
3346,"“Now what?” said Aunt Petunia, looking furiously at Harry as though he’d planned this. Harry knew he ought to feel sorry that Mrs. Figg had broken her leg, but it wasn’t easy when he reminded himself it would be a whole year before he had to look at Tibbles, Snowy, Mr. Paws, and Tufty again.",[]
991,"“That’s neither here nor there,” said Ogden coldly, and Harry felt his respect for Ogden rise. Apparently Gaunt felt rather differently. He squinted into Ogden’s face and muttered, in what was clearly supposed to be an offensive tone, “Now I come to think about it, I’ve seen noses like yours down in the village.”",[]
11923,"“What d'you reckons wrong with him? You don't think a skrewt -?” “Oh he hasn't been attacked, Potter, if that's what you're thinking,” said Malfoy softly. “No, he's just too ashamed to show his big, ugly face.” “What d'you mean?” said Harry sharply.",[]
5405,"The Noble and Most Ancient House oj Black Toujours pur' 'You're not on here!' said Harry, after scanning the bottom of the tree closely.",[]
15609,“Offend Dobby!” choked the elf. “Dobby has never been asked to sit down by a wizard — like an equal —”,[]
131,"“Hardly,” said Snape, “although the Dark Lord is pleased that I never deserted my post: I had sixteen years of information on Dumbledore to give him when he returned, a rather more useful welcomeback present than endless reminiscences of how unpleasant Azkaban is…”",[]
5597,"'Not if the Dementors are taking orders from someone other than the Ministry of Magic these days,' said Dumbledore calmly. 'I have already given you my views on this matter, Cornelius.' 'Yes, you have,' said Fudge forcefully, 'and I have no reason to believe that your views are anything other than bilge, Dumbledore. The Dementors remain in place in Azkaban and are doing everything we ask them to.'",[]
1357,"“You’re coming with me?” asked Riddle, looking up. “Certainly, if you —” “I don’t need you,” said Riddle. “I’m used to doing things for myself, I go round London on my own all the time. How do you get to this Diagon Alley — sir?” he added, catching Dumbledore’s eye.",[]
2087,"Harry stared down at the commentator’s podium. Surely nobody in their right mind would have let Luna Lovegood commentate? But even from above there was no mistaking that long, dirtyblonde hair, nor the necklace of butterbeer corks. . . . Beside Luna, Professor McGonagall was looking slightly uncomfortable, as though she was indeed having second thoughts about this appointment.",[]
11023,"“I'm telling you, that's not a normal girl!” said Ron, leaning sideways so he could keep a clear view of her. “They don't make them like that at Hogwarts!” “They make them okay at Hogwarts,” said Harry without thinking. Cho happened to be sitting only a few places away from the girl with the silvery hair.",[]
11277,"Rita Skeeter raised one heavily penciled eyebrow. “Come now, Harry, there's no need to be scared of getting into trouble. We all know you shouldn't really have entered at all. But don't worry about that. Our readers hove a rebel.”",[]
13983,Harry took Malfoy’s Shrivelfig as Ron set about trying to repair the damage to the roots he now had to use. Harry skinned the Shrivelfig as fast as he could and flung it back across the table at Malfoy without speaking. Malfoy was smirking more broadly than ever.,[]
738,"Malfoy sat up very suddenly, knocking Pansy’s hand aside. “He invited Longbottom?.” “Well, I assume so, as Longbottom was there,” said Zabini indifferently. “What’s Longbottom got to interest Slughorn?” Zabini shrugged. “Potter, precious Potter, obviously he wanted a look at ‘the Chosen One,’” sneered Malfoy, “but that Weasley girl! What’s so special about her?”",[]
2967,"‘No, Draco,’ said Dumbledore quietly. ‘It is my mercy, and not yours, that matters now.’ Malfoy did not speak. His mouth was open, his wand hand still trembling. Harry thought he saw it drop by a fraction -",[]
9386,"'No, no, no,' said Bellatrix. She looked transported, alive with excitement as she glanced at Harry, then back at Neville. 'No, let's see how long Longbottom lasts before he cracks like his parents… unless Potter wants to give us the prophecy.'",[]
7706,"'Very nice, dear,' said Neville's grandmother in a falsely cheery voice, patting his mother on the shoulder. But Neville said quietly, Thanks, Mum.'",[]
7709,"But as they left, Harry was sure he saw Neville slip the sweet wrapper into his pocket. The door closed behind them. 'I never knew,' said Hermione, who looked tearful. 'Nor did I,' said Ron rather hoarsely. 'Nor me,' whispered Ginny.",[]
13719,"‘Do take care, won’t you, Harry?’ she said as she straightened up, her eyes oddly bright. Then she opened her enormous handbag and said, ‘I’ve made you all sandwiches. Here you are, Ron … no, they’re not corned beef … Fred? Where’s Fred? Here you are, dear …’",[]
15833,"“Where did you come out?” Ron asked. “Knockturn Alley,” said Hagrid grimly. “Excellent!” said Fred and George together. “We’ve never been allowed in,” said Ron enviously. “I should ruddy well think not,” growled Hagrid. Mrs. Weasley now came galloping into view, her handbag swinging wildly in one hand, Ginny just clinging onto the other.",[]
10877,"Then George looked over and saw Harry watching him. Harry grinned and quickly returned to his predictions - he didn't want George to think he was eavesdropping. Shortly after that, the twins rolled up their parchment, said good night, and went off to bed.",[]
5387,"'… and there's the Mudblood, standing there bold as brass, oh, if my mistress knew, oh, how she'd cry, and there's a new boy, Kreacher doesn't know his name. What is he doing here? Kreacher doesn't know…"" This is Harry, Kreacher,' said Herrmone tentatively. 'Harry Potter.'",[]
16954,"But something happened in their first lesson, Transfiguration, that drove the Chamber of Secrets out of their minds for the first time in weeks. Ten minutes into the class, Professor McGonagall told them that their exams would start on the first of June, one week from today.",[]
14613,"‘Seriously,’ said Professor McGonagall, and she was actually smiling. ‘I daresay you’ll need to get the feel of it before Saturday’s match, won’t you? And Potter – do try and win, won’t you? Or we’ll be out of the running for the eighth year in a row, as Professor Snape was kind enough to remind me only last night …’",[]
3964,"Professor McGonagall pointed them into a classroom that was empty except for Peeves, who was busy writing rude words on the blackboard. “Out, Peeves!” she barked. Peeves threw the chalk into a bin, which clanged loudly, and he swooped out cursing. Professor McGonagall slammed the door behind him and turned to face the two boys.",[]
11444,"Somehow, the knowledge that he would rather be here and facing a dragon than back on Privet Drive with Dudley was good to know; it made him feel slightly calmer. He finished his bacon with difficulty (his throat wasn't working too well), and as he and Hermione got up, he saw Cedric Diggory leaving the Hufflepuff table.",[]
5671,"That's enough! Settle down!' shouted Mr Weasley, though he too was smiling. 'Listen, Sirius, Lucius Malfoy was at the Ministry -' 'What?' said Sirius sharply. 'He got off, he got off, he got off…"" 'Be quiet, you three! Yes, we saw him talking to Fudge on Level Nine, then they went up to Fudge's office together. Dumbledore ought to know.'",[]
13586,"Fudge smiled at Harry over the rim of his teacup, rather like an uncle surveying a favourite nephew. Harry, who couldn’t believe his ears, opened his mouth to speak, couldn’t think of anything to say, and closed it again.",[]
6703,"'Well, come on,' said Hermione, slightly nervously. Harry led the way inside.",[]
7007,"We need somewhere to learn to fight … he thought. Just give us a place to practise… somewhere they can't find us… 'Harry!' said Hermione sharply, as they wheeled around after their third walk past.",[]
2137,"“I just don’t want my Quidditch team messed up again!” he said hastily, but Hermione continued to look suspicious, and he was most relieved when a voice behind them called, “Harry!” giving him an excuse to turn his back on her. “Oh, hi, Luna.”",[]
11914,"Harry had not forgotten the hint that Cedric had given him, but his less-than-friendly feelings toward Cedric just now meant that he was keen not to take his help if he could avoid it. In any case, it seemed to him that if Cedric had really wanted to give Harry a hand, he would have been a lot more explicit. He, Harry, had told Cedric exactly what was coming in the first task - and Cedric's idea of a fair exchange had been to tell Harry to take a bath. Well, he didn't need that sort of rubbishy help - not from someone who kept walking down corridors hand in hand with Cho, anyway. And so the first day of the new term arrived, and Harry set off to lessons, weighed down with books, parchment, and quills as usual, but also with the lurking worry of the egg heavy in his stomach, as though he were carrying that around with him too.",[]
12881,"Then Harry saw something immense over a hedge to his left, moving quickly along a path that intersected with his own; it was moving so fast Cedric was about to run into it, and Cedric, his eyes on the cup, had not seen it -",[]
11111,"“No! ” said Ron loudly, but nobody heard him except Harry; the uproar from the next table was too great. Every single Hufflepuff had jumped to his or her feet, screaming and stamping, as Cedric made his way past them, grinning broadly, and headed off toward the chamber behind the teachers' table. Indeed, the applause for Cedric went on so long that it was some time before Dumbledore could make himself heard again.",[]
8192,"'Please - er - sir -' said Parvati breathlessly, raising her hand, '- why not? We've been in there with Hagrid, we're not frightened!' 'It is not a question of your bravery,' said Firenze, 'but of my position. I cannot return to the Forest. My herd has banished me.'",[]
4483,"“Hullo, Bane,” said Hagrid. “All right?” “Good evening, Hagrid, I hope you are well?” “Well enough. Look, I’ve jus’ bin askin’ Ronan, you seen anythin’ odd in here lately? There’s a unicorn bin injured — would yeh know anythin’ about it?”",[]
2430,"“Not in trouble, are yeh?” said Hagrid, looking up, alarmed. “Yeh shouldn’ be outta the castle in the evenin’, I know it, it’s my fault —” “No, no, when he heard what I was doing he said he’d like to come and pay his last respects to Aragog too,” said Harry.",[]
12403,"H arry, Ron, and Hermione went up to the Owlery after breakfast on Sunday to send a letter to Percy, asking, as Sirius had suggested, whether he had seen Mr. Crouch lately. They used Hedwig, because it had been so long since she'd had a job. When they had watched her fly out of sight through the Owlery window, they proceeded down to the kitchen to give Dobby his new socks.",[]
9963,"Harry stared at the word “Pig,” then looked up at the tiny owl now zooming around the light fixture on the ceiling. He had never seen anything that looked less like a pig. Maybe he couldn't read Ron's writing. He went back to the letter:",[]
15909,"Several uneventful hours later, however, Harry had to admit that some of the fun was wearing off. The toffees had made them extremely thirsty and they had nothing to drink. He and Ron had pulled off their sweaters, but Harry’s T-shirt was sticking to the back of his seat and his glasses kept sliding down to the end of his sweaty nose. He had stopped noticing the fantastic cloud shapes now and was thinking longingly of the train miles below, where you could buy ice-cold pumpkin juice from a trolley pushed by a plump witch. Why hadn’t they been able to get onto platform nine and three-quarters?",[]
13383,"The Dursley family of number four, Privet Drive, was the reason that Harry never enjoyed his summer holidays. Uncle Vernon, Aunt Petunia and their son, Dudley, were Harry’s only living relatives. They were Muggles, and they had a very medieval attitude towards magic. Harry’s dead parents, who had been a witch and wizard themselves, were never mentioned under the Dursleys’ roof. For years, Aunt Petunia and Uncle Vernon had hoped that if they kept Harry as downtrodden as possible, they would be able to squash the magic out of him. To their fury, they had been unsuccessful, and now lived in terror of anyone finding out that Harry had spent most of the last two years at Hogwarts School of Witchcraft and Wizardry. The most the Dursleys could do these days was to lock away Harry’s spellbooks, wand, cauldron and broomstick at the start of the summer holidays, and forbid him to talk to the neighbours.",[]
16611,"“I’ve got it all worked out,” she went on smoothly, ignoring Harry’s and Ron’s stupefied faces. She held up two plump chocolate cakes. “I’ve filled these with a simple Sleeping Draught. All you have to do is make sure Crabbe and Goyle find them. You know how greedy they are, they’re bound to eat them. Once they’re asleep, pull out a few of their hairs and hide them in a broom closet.”",[]
6640,"Goyle gave a stupid grin. Malfoy hastened to answer the question. That was me,' he said. '1 was slashed by a Hippogriff.' 'A Hippogriff?' said Professor Umbridge, now scribbling frantically. 'Only because he was too stupid to listen to what Hagrid told him to do,' said Harry angrily.",[]
12265,"“Look after Gabrielle,” she told her, and then she turned to Harry. “You saved 'er,” she said breathlessly. “Even though she was not your 'ostage.” “Yeah,” said Harry, who was now heartily wishing he'd left all three girls tied to the statue.",[]
995,"Hissy, hissy, little snakey, Slither on the floor You be good to Morfin Or he’ll nail you to the door.",[]
9284,"Several of the Death Eaters let out low hisses. 'You dare speak his name?' whispered Bellatrix. 'Yeah,' said Harry, maintaining his tight grip on the glass ball, expecting another attempt to bewitch it from him. 'Yeah, I've got no problem with saying Vol—'",[]
8106,"'Has someone been attacked again?' asked Ron, pulling Harry roughly to his feet. 'Is it Dad? Is it that snake?' 'No - everyone's fine -' gasped Harry, whose forehead felt as though it were on fire. 'Well… Avery isn't… he's in trouble… he gave him the wrong information… Voldemort's really angry",[]
1346,"The wardrobe burst into flames. Riddle jumped to his feet; Harry could hardly blame him for howling in shock and rage; all his worldly possessions must be in there. But even as Riddle rounded on Dumbledore, the flames vanished, leaving the wardrobe completely undamaged.",[]
12511,But nothing at Hogwarts had ever moved just because he shouted at it; he knew it was no good. He looked up and down the dark corridor. Perhaps Dumbledore was in the staffroom? He started running as fast as he could toward the staircase -,[]
17188,"Dumbledore took the diary from Harry and peered keenly down his long, crooked nose at its burnt and soggy pages. “Brilliant,” he said softly. “Of course, he was probably the most brilliant student Hogwarts has ever seen.” He turned around to the Weasleys, who were looking utterly bewildered.",[]
2536,"“I am glad to see you appreciate the magnitude of the problem,” said Dumbledore calmly. “But firstly, no, Harry, not seven Horcruxes: six. The seventh part of his soul, however maimed, resides inside his regenerated body. That was the part of him that lived a spectral existence for so many years during his exile; without that, he has no self at all. That seventh piece of soul will be the last that anybody wishing to kill Voldemort must attack — the piece that lives in his body.”",[]
9468,"`You do not seek to kill me, Dumbledore?' called Voldemort, his scarlet eyes narrowed over the top of the shield. `Above such brutality, are you?'",[]
5278,"'I don't intend to tell him more than he needs to know, Molly,' said Sirius. 'But as he was the one who saw Voldemort come back' (again, there was a collective shudder around the table at the name) 'he has more right than most to -'",[]
9955,"He stopped there to enjoy the effect of these words. He could almost see the cogs working under Uncle Vernon's thick, dark, neatly parted hair. If he tried to stop Harry writing to Sirius, Sirius would think Harry was being mistreated. If he told Harry he couldn't go to the Quidditch World Cup, Harry would write and tell Sirius, who would know Harry was being mistreated. There was only one thing for Uncle Vernon to do. Harry could see the conclusion forming in his uncle's mind as though the great mustached face were transparent. Harry tried not to smile, to keep his own face as blank as possible. And then -",[]
13089,"“You didn't,” Harry said hoarsely. “Cedric gave me the clue -”",[]
11293,"“Very well, very well, it's in fine working order,” said Mr. Ollivander, scooping up the flowers and handing them to Fleur with her wand. “Mr. Diggory, you next.” Fleur glided back to her seat, smiling at Cedric as he passed her.",[]
13835,"When Harry, Ron and Hermione entered the Great Hall for breakfast next day, the first thing they saw was Draco Malfoy, who seemed to be entertaining a large group of Slytherins with a very funny story. As they passed, Malfoy did a ridiculous impression of a swooning fit and there was a roar of laughter.",[]
6837,"'I -' said Harry, but the flood of students rolling along the corridor was almost upon him. Professor McGonagall gave him a curt nod and retreated into the staff room, leaving Harry to be swept out into the courtyard with the crowd. He spotted Ron and Hermione already standing in a sheltered corner, their cloak collars turned up against the wind. Harry slit open the scroll as he hurried towards them and found five words in Sirius's handwriting:",[]
7148,"'Hem, hem.' Professor McGonagall closed her eyes as though praying for patience as she turned her face towards Professor Umbridge again. 'Yes?' 'I think they deserve rather more than detentions,' said Umbridge, smiling still more broadly. Professor McGonagall's eyes flew open.",[]
8553,"'I daresay you'll find you can,' said Professor McGonagall through tightly gritted teeth. 'I was just wondering whether Mr Potter has quite the temperament for an Auror?' said Professor Umbridge sweetly. 'Were you?' said Professor McGonagall haughtily. 'Well, Potter,'",[]
6768,"Fred reached out for the parchment and cheerfully wrote his signature, but Harry noticed at once that several people looked less than happy at the prospect of putting their names on the list. 'Er…' said Zacharias slowly, not taking the parchment that George was trying to pass to him, 'well… I'm sure Ernie will tell me when the meeting is.'",[]
9992,"“Ouch! Fred, no - go back, go back, there's been some kind of mistake - tell George not to - OUCH! George, no, there's no room, go back quickly and tell Ron -” “Maybe Harry can hear us, Dad - maybe he'll be able to let us out -”",[]
7491,'It's our dad dying we're talking about!' yelled George.,[]
8789,"'Good idea,' said Harry. 'Well… see you later, then, Hagrid.' 'I don't believe him,' said Hermione in a very unsteady voice, the moment they were out of earshot of Hagrid. 'I don't believe him. I really don't believe him.' 'Calm down,' said Harry.",[]
12484,"Bagman hurried alongside Harry as they began to wend their way out of the growing maze. Harry had the feeling that Bagman was going to start offering to help him again, but just then, Krum tapped Harry on the shoulder.",[]
10338,"“The Snitch, where's the Snitch?” bellowed Charlie, along the row. “He's got it - Krum's got it - it's all over!” shouted Harry. Krum, his red robes shining with blood from his nose, was rising gently into the air, his fist held high, a glint of gold in his hand.",[]
11046,"“Back to the ship, then,” he was saying. “Viktor, how are you feeling? Did you eat enough? Should I send for some mulled wine from the kitchens?” Harry saw Krum shake his head as he pulled his furs back on. “Professor, Ivood like some vine,” said one of the other Durmstrang boys hopefully.",[]
1853,"Dumbledore had said that this was the most important memory of all, but he could not see what was so significant about it. Admittedly the fog, and the fact that nobody seemed to have noticed it, was odd, but other than that nothing seemed to have happened except that Voldemort had asked a question and failed to get an answer.",[]
1331,"He spoke the last three words with a ringing force that was almost shocking. It was a command, and it sounded as though he had given it many times before. His eyes had widened and he was glaring at Dumbledore, who made no response except to continue smiling pleasantly. After a few seconds Riddle stopped glaring, though he looked, if anything, warier still.",[]
2920,"There was silence. Harry stood imprisoned within his own invisible, paralysed body, staring at the two of them, his ears straining to hear sounds of the Death Eaters’ distant fight, and in front of him, Draco Malfoy did nothing but stare at Albus Dumbledore who, incredibly, smiled.",[]
14870,"‘Some day Hermione’s having, eh?’ Ron muttered to Harry, looking awed. ‘Yeah …’ Harry glanced into the crystal ball, but saw nothing but swirling white mist. Had Professor Trelawney really seen the Grim again? Would he? The last thing he needed was another near-fatal accident, with the Quidditch final drawing ever nearer.",[]
5356,"'I keep telling them not to ring the doorbell!' said Sirius exas-peratedly, hurrying out of the room. They heard him thundering down the stairs as Mrs. Black's screeches echoed up through the house once more: 'Stains, of dishonour, filthy half-breeds, blood traitors, children of filth",[]
5248,"Harry, Sirius and Mundungus looked round and, within a split second, they had dived away from the table. Fred and George had bewitched a large cauldron of stew, an iron flagon of Butterbeer and a heavy wooden breadboard, complete with knife, to hurtle through the air towards them. The stew skidded the length of the table and came to a halt just before the end, leaving a long black burn on the wooden surface; the flagon of Butterbeer fell with a crash, spilling its contents everywhere; the bread knife slipped off the board and landed, point down and quivering ominously, exactly where Sirius's right hand had been seconds before.",[]
12373,"For a moment, the deadened look in Sirius's eyes became more pronounced than ever, as though shutters had closed behind them. “So he's still in Azkaban?” Harry said. “No,” said Sirius dully. “No, he's not in there anymore. He died about a year after they brought him in.”",[]
897,"“Ah, yes, Professor McGonagall did mention . . . not to worry, my dear boy, not to worry at all. You can use ingredients from the store cupboard today, and I’m sure we can lend you some scales, and we’ve got a small stock of old books here, they’ll do until you can write to Flourish and Blotts. . . .”",[]
9766,"`Are you sure you don't want me to help you look for your stuff?' he said. `Oh, no,' said Luna. `No, I think I'll just go down and have some pudding and wait for it all to turn up… it always does in the end… well, have a nice holiday Harry'",[]
8954,"'I'm not going… I don't need the hospital wing… I don't want He was gibbering as he tried to pull away from Professor Tofty, who was looking at Harry with much concern after helping him out into the Entrance Hall with the students all around them staring.",[]
6036,"Seamus dressed at top speed next morning and left the dormitory before Harry had even put on his socks. 'Does he think he'll turn into a nutter if he stays in a room with me too long?' asked Harry loudly, as the hem of Seamus's robes whipped out of sight.",[]
7563,"'Arthur!' Mrs. Weasley warned him. '- got - er - me,' Mr Weasley said hastily, though Harry was quite sure that was not what he had meant to say. 'So where were you when it happened, Dad?' asked George.",[]
13636,"‘I got all my school stuff last week,’ Harry explained. ‘And how come you know I’m staying at the Leaky Cauldron?’ ‘Dad,’ said Ron simply. Mr Weasley who worked at the Ministry of Magic, would of course have heard the whole story of what had happened to Aunt Marge.",[]
10094,"Mr. Weasley conjured up candles to light the darkening garden before they had their homemade strawberry ice cream, and by the time they had finished, moths were fluttering low over the table, and the warm air was perfumed with the smells of grass and honeysuckle. Harry was feeling extremely well fed and at peace with the world as he watched several gnomes sprinting through the rosebushes, laughing madly and closely pursued by Crookshanks.",[]
7616,"'I came on the Knight Bus,' said Hermione airily, pulling off her jacket before Harry had time to speak. 'Dumbledore told me what had happened first thing this morning, but I had to wait for term to end officially before setting off. Umbridge is already livid that you lot disappeared right under her nose, even though Dumbledore told her Mr Weasley was in St Mungo's and he'd given you all permission to visit. So…""",[]
8792,"'Oh, come off it, Harry!' said Hermione angrily, stopping dead in her tracks so that the people behind had to swerve to avoid her. 'Of course he's going to be chucked out and, to be perfectly honest, after what we've just seen, who can blame Umbridge?'",[]
12526,"Krum opened his eyes. He looked dazed. When he saw Dumbledore, he tried to sit up, but Dumbledore put a hand on his shoulder and made him lie still. “He attacked me!” Krum muttered, putting a hand up to his head. “The old madman attacked me! I vos looking around to see vare Potter had gone and he attacked from behind!”",[]
1691,"“It looked big, and it had four legs,” said Harry, struck by a sudden thought and lowering his voice. “Hey … it couldn’t be — ?” “Arthur!” said Mrs. Weasley suddenly. She had risen from her chair; her hand was pressed over her heart and she was staring out of the kitchen window. “Arthur — it’s Percy!”",[]
10213,"Mr. Weasley looked on helplessly as Ludo Bagman whipped out a notebook and quill and began jotting down the twins' names. “Cheers,” said George, taking the slip of parchment Bagman handed him and tucking it away into the front of his robes. Bagman turned most cheerfully back to Mr. Weasley.",[]
10043,"“Tell me what, Arthur?” Mrs. Weasley repeated, in a dangerous sort of voice. “It's nothing, Molly,” mumbled Mr. Weasley, “Fred and George just - but I've had words with them -” “What have they done this time?” said Mrs. Weasley. “If it's got anything to do with Weasleys' Wizard Wheezes -”",[]
1200,"Harry had pinned Mundungus against the wall of the pub by the throat. Holding him fast with one hand, he pulled out his wand. “Harry!” squealed Hermione. “You took that from Sinus’s house,” said Harry, who was almost nose to nose with Mundungus and was breathing in an unpleasant smell of old tobacco and spirits. “That had the Black family crest on it.”",[]
6818,"He glanced round at Professor Binns who continued to read his notes, serenely unaware that the class's attention was even less focused upon him than usual. Harry slipped quietly off his chair, crouched down and hurried along the row to the window, where he slid the catch and opened it very slowly.",[]
2252,"For a second, Harry was on the verge of shouting a pointless warning: He was sure that Voldemort’s hand had twitched toward his pocket and his wand; but then the moment had passed, Voldemort had turned away, the door was closing, and he was gone.",[]
16550,"He turned on his heel and stormed out of the library, earning himself a reproving glare from Madam Pince, who was polishing the gilded cover of a large spellbook. Harry blundered up the corridor, barely noticing where he was going, he was in such a fury. The result was that he walked into something very large and solid, which knocked him backward onto the floor.",[]
3038,"Harry did not attempt to argue or explain. He was still shaking uncontrollably. Hagrid would find out soon enough, too soon. … As they directed their steps back toward the castle, Harry saw that many of its windows were lit now. He could imagine, clearly, the scenes inside as people moved from room to room, telling each other that Death Eaters had got in, that the Mark was shining over Hogwarts, that somebody must have been killed. . . .",[]
1329,“I am Professor Dumbledore.” “‘Professor’?” repeated Riddle. He looked wary. “Is that like ‘doctor’? What are you here for? Did she get you in to have a look at me?” He was pointing at the door through which Mrs. Cole had just left.,[]
12627,"“No, it's not that,” said Moody, “it's just that Potter wants a word with you, Dumbledore. He's just outside the door.” T he door of the office opened. “Hello, Potter,” said Moody. “Come in, then.”",[]
